Subjnr,Prec,Weekly,Mode,P,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,LAKW,AUC.G,AUC.L,Alpha.G,Alpha.L,Gamma.G,Gamma.L,DWG10,DWG30,DWG50,DWG70,DWG90,DWL10,DWL30,DWL50,DWL70,DWL90,SSL4,SSL3,SSL2,SSL1,RP,SSG1,SSG2,SSG3,SSG4,PBSG10,PBSG30,PBSG50,PBSG70,PBSG90,PBSL10,PBSL30,PBSL50,PBSL70,PBSL90,BDG05,BDG510,BDL05,BDL510,D5G,RG,BetaG,D5L,RL,BetaL,Age,Gender,Weight,Height,Cigarettes,Alcohol,Exercise
113,2,2,2,100,10,12,14,17,19,21,23,26,28,30,1.73333333333333,0.741769041769042,0.67583179297597,0.373901602367054,0.510223821084831,0.967997411437259,0.981649710042247,0.108974358974359,0.58,0.801231060606061,0.842234848484849,0.929924242424242,0.125925925925926,0.404545454545455,0.610759493670886,0.775833333333333,0.919583333333333,-108.2,-48.2,-24.5,-13.5,0,23.4,50.5,143,407,10.2,80.1,197.1,240.4,333,-6.8,-20.3,-35,-54.4,-88.9,183.42,183.42,-54.79,-54.79,0.995244127543079,0.00477859886363885,0.981111790341431,1.00074123491528,-0.000740685893030002,1.00296823786562,18,Male,88,192,0,3,7
