Subjnr,Prec,Weekly,Mode,P,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,LAKW,AUC.G,AUC.L,Alpha.G,Alpha.L,Gamma.G,Gamma.L,DWG10,DWG30,DWG50,DWG70,DWG90,DWL10,DWL30,DWL50,DWL70,DWL90,SSL4,SSL3,SSL2,SSL1,RP,SSG1,SSG2,SSG3,SSG4,PBSG10,PBSG30,PBSG50,PBSG70,PBSG90,PBSL10,PBSL30,PBSL50,PBSL70,PBSL90,BDG05,BDG510,BDL05,BDL510,D5G,RG,BetaG,D5L,RL,BetaL,Age,Gender,Weight,Height,Cigarettes,Alcohol,Exercise
109,1,2,2,33,5,6,7,8,9,11,12,13,14,15,2.3125,0.47189349112426,0.459,1.14610086312967,1.20208487024008,0.78300716342074,10.2467138659521,0.657894736842105,0.778409090909091,0.75,0.774857954545455,0.884943181818182,0.015625,0.01875,0.05625,0.140625,0.341666666666667,-50,-39.2,-28,-16,0,37,81,100,135.2,93,104,100,103.5,119,-1,-1.2,-3.6,-9,-20.4,252,58.04,-20,-20.1,0.972945113063388,0.0278072077996547,NA,0.948246648194909,0.0545779433057945,0.803487956804415,19,Female,58,167,0,2,4
