Subjnr,Prec,Weekly,Mode,P,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,LAKW,AUC.G,AUC.L,Alpha.G,Alpha.L,Gamma.G,Gamma.L,DWG10,DWG30,DWG50,DWG70,DWG90,DWL10,DWL30,DWL50,DWL70,DWL90,SSL4,SSL3,SSL2,SSL1,RP,SSG1,SSG2,SSG3,SSG4,PBSG10,PBSG30,PBSG50,PBSG70,PBSG90,PBSL10,PBSL30,PBSL50,PBSL70,PBSL90,BDG05,BDG510,BDL05,BDL510,D5G,RG,BetaG,D5L,RL,BetaL,Age,Gender,Weight,Height,Cigarettes,Alcohol,Exercise
72,2,1,3,65,0,0,0,0,0,0,0,0,0,200,1.27777777777778,0.620057034220532,0.589285714285714,0.586480780414663,0.72062148916369,0.78997975992455,1.05369265559919,0.291666666666667,0.54229797979798,0.642045454545455,0.657828282828283,0.846230158730159,0.138888888888889,0.222222222222222,0.6,0.753947368421053,0.865789473684211,-84,-46,-32,-18,0,23,83,162.2,263,33,96.4,128,133,201,-10,-16,-37.6,-46.6,-63.6,110,120,-40,-42.31,0.988627789027755,0.0115030258085589,0.906392754881135,1.00162628075981,-0.00162364026488881,0.945830235538527,18,Male,65,178,7,5,0
