Subjnr,Prec,Weekly,Mode,P,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,LAKW,AUC.G,AUC.L,Alpha.G,Alpha.L,Gamma.G,Gamma.L,DWG10,DWG30,DWG50,DWG70,DWG90,DWL10,DWL30,DWL50,DWL70,DWL90,SSL4,SSL3,SSL2,SSL1,RP,SSG1,SSG2,SSG3,SSG4,PBSG10,PBSG30,PBSG50,PBSG70,PBSG90,PBSL10,PBSL30,PBSL50,PBSL70,PBSL90,BDG05,BDG510,BDL05,BDL510,D5G,RG,BetaG,D5L,RL,BetaL,Age,Gender,Weight,Height,Cigarettes,Alcohol,Exercise
79,2,1,3,81,0,0,0,0,0,0,0,0,0,200,7.32258064516129,0.31232782369146,0.536538461538462,2.56919612146937,0.844315448187949,11.599609615414,0.781733077520468,0.0440528634361234,0.0297356828193833,0.0936123348017621,0.148678414096916,0.296511627906977,0.225806451612903,0.361111111111111,0.585106382978723,0.723404255319149,0.74468085106383,-13,-9.6,-4.9,-3.1,0,22.7,27,32,36.3,4,2.7,8.5,13.5,23.5,-2.8,-3.9,-6.5,-9.1,-9.5,8.5,8.5,-6.5,-6.5,0.859228075492837,0.163835340723032,0.545046853782136,1,0,1,19,Female,60,160,0,2,2
